Timestamp,data,Label,Sep
14:44:36.161671,"598, 1062, 1777, 153, 350, 146, 776, 1558, 1246, 46, 425, 63, 1600, 982, 1033, 73, 195, 291",pinch2finger,False
14:44:36.164645,"480, 1088, 1778, 153, 350, 146, 712, 1586, 1237, 46, 425, 63, 1634, 1011, 1071, 73, 195, 291",pinch2finger,False
14:44:36.167637,"445, 1153, 1776, 153, 350, 146, 739, 1585, 1255, 46, 425, 63, 1657, 1069, 1116, 73, 195, 291",pinch2finger,False
14:44:36.170630,"438, 1122, 1798, 153, 350, 146, 726, 1554, 1231, 46, 425, 63, 1682, 1072, 1116, 73, 195, 291",pinch2finger,False
14:44:36.173622,"405, 1103, 1804, 153, 350, 146, 683, 1483, 1182, 46, 425, 63, 1689, 1071, 1101, 73, 195, 291",pinch2finger,False
14:44:36.176613,"371, 1119, 1807, 153, 350, 146, 629, 1430, 1171, 46, 425, 63, 1676, 1048, 1105, 73, 195, 291",pinch2finger,False
14:44:36.179606,"420, 1095, 1803, 153, 350, 146, 581, 1409, 1165, 46, 425, 63, 1666, 1029, 1077, 73, 195, 291",pinch2finger,False
14:44:36.182597,"386, 1060, 1776, 153, 350, 146, 653, 1545, 1190, 46, 425, 63, 1636, 991, 908, 73, 195, 291",pinch2finger,False
14:44:36.185590,"399, 1074, 1746, 153, 350, 146, 623, 1570, 1264, 46, 425, 63, 1601, 853, 776, 73, 195, 291",pinch2finger,False
14:44:36.188582,"411, 1045, 1752, 160, 329, 136, 469, 1451, 1364, 46, 425, 63, 1785, 958, 1068, 73, 195, 291",pinch2finger,False
14:44:36.191573,"440, 1075, 1755, 160, 329, 136, 405, 1372, 1230, 46, 425, 63, 1816, 1059, 1163, 69, 194, 237",pinch2finger,False
14:44:36.194565,"460, 1126, 1733, 160, 329, 136, 932, 1368, 1153, 46, 425, 63, 1857, 1098, 1123, 69, 194, 237",pinch2finger,False
14:44:36.197558,"432, 1050, 1753, 160, 329, 136, 454, 1517, 1186, 71, 367, 49, 1741, 1039, 1012, 69, 194, 237",pinch2finger,False
